underlying,ts_signal,spot_symbol,expiry,action,strategy_type,legs_json,net_premium,max_loss,max_profit,breakevens,margin_est,dte,regime,regime_conf,align_mode,ltf_dir,htf_dir,dtf_dir,side,is_live,right,tradingsymbol,kite_symbol,strike,score,signal_strength,entry,sl,target,time_stop_min,spread_pct,bid,ask,mid,ltp,quote_ts,entry_model,iv,iv_pct,iv_samples,greeks_conf,delta,vega_1pct,theta_day,lot_size,greeks_max_lots,risk_lots,max_lots,pass_caps,sent_mult,mkt_bias,mkt_strength,mkt_risk_off,notes,reason,bos,bos_strength,htf_align,session
360ONE,None,NSE:360ONE,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1120,""tradingsymbol"":""360ONE26FEB1120PE"",""instrument_token"":17543426,""bid"":27.8,""ask"":28.3,""mid"":28.05,""ltp"":28.05,""oi"":379000.0,""volume"":126000.0,""spread_pct"":0.017825311942959002,""price_used"":28.3,""tag"":""long"",""iv"":0.3223905381832123,""delta"":-0.6657351404290617,""gamma"":0.008661918556712006,""vega_1pct"":0.4744669259766128,""theta_day"":-1.36751852945736,""greeks_conf"":""high""}]",28.3,28.3,,,14150.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,360ONE26FEB1120PE,NFO:360ONE26FEB1120PE,1120,-1.7323398471024387,1.7323398471024387,28.3,14.15,50.940000000000005,90,0.017825311942959002,27.8,28.3,28.05,28.05,,ask,0.3223905381832123,1.0,1,high,-0.6657351404290617,0.4744669259766128,-1.36751852945736,500,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=37.6 | ivp=1.00 | dte=5 | spr=0.018 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
ONGC,None,NSE:ONGC,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":259,""tradingsymbol"":""ONGC26FEB258.75CE"",""instrument_token"":31701762,""bid"":11.15,""ask"":11.5,""mid"":11.325,""ltp"":11.325,""oi"":2799000.0,""volume"":463500.0,""spread_pct"":0.030905077262693127,""price_used"":11.5,""tag"":""long"",""iv"":0.5,""delta"":0.7805783348556543,""gamma"":0.018455153506165313,""vega_1pct"":0.09472347437394549,""theta_day"":-0.4947274773915038,""greeks_conf"":""low""}]",11.5,11.5,,,25875.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,ONGC26FEB258.75CE,NFO:ONGC26FEB258.75CE,259,1.5291437199401972,1.5291437199401972,11.5,5.75,20.7,90,0.030905077262693127,11.15,11.5,11.325,11.325,,ask,0.5,1.0,1,low,0.7805783348556543,0.09472347437394549,-0.4947274773915038,2250,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=41.1 | ivp=1.00 | dte=5 | spr=0.031 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
PATANJALI,None,NSE:PATANJALI,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":520,""tradingsymbol"":""PATANJALI26FEB520CE"",""instrument_token"":31908098,""bid"":14.85,""ask"":15.2,""mid"":15.024999999999999,""ltp"":15.024999999999999,""oi"":136800.0,""volume"":22500.0,""spread_pct"":0.02329450915141429,""price_used"":15.2,""tag"":""long"",""iv"":0.1928911286582947,""delta"":0.8854516320702566,""gamma"":0.015865216895299246,""vega_1pct"":0.12242553887675921,""theta_day"":-0.3057394256584268,""greeks_conf"":""high""}]",15.2,15.2,,,13680.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,PATANJALI26FEB520CE,NFO:PATANJALI26FEB520CE,520,1.136244280768821,1.136244280768821,15.2,7.6,27.36,90,0.02329450915141429,14.85,15.2,15.024999999999999,15.024999999999999,,ask,0.1928911286582947,1.0,1,high,0.8854516320702566,0.12242553887675921,-0.3057394256584268,900,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=20.5 | ivp=1.00 | dte=5 | spr=0.023 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
PERSISTENT,None,NSE:PERSISTENT,2026-02-24,BEAR_PUT_SPREAD,BEAR_PUT_SPREAD,"[{""side"":""BUY"",""right"":""PE"",""strike"":5400,""tradingsymbol"":""PERSISTENT26FEB5400PE"",""instrument_token"":32069122,""bid"":149.15,""ask"":151.1,""mid"":150.125,""ltp"":150.125,""oi"":85200.0,""volume"":1123200.0,""spread_pct"":0.012989175686927484,""quote_ts"":""2026-02-19T12:33:32"",""price_used"":151.1,""tag"":""long"",""iv"":0.4988351525906324,""delta"":-0.543975288623284,""gamma"":0.001253928866483795,""vega_1pct"":2.513574502228479,""theta_day"":-11.735497183891743,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""PE"",""strike"":5200,""tradingsymbol"":""PERSISTENT26FEB5200PE"",""instrument_token"":32068610,""bid"":57.25,""ask"":57.95,""mid"":57.6,""ltp"":57.6,""oi"":107300.0,""volume"":651400.0,""spread_pct"":0.012152777777777827,""quote_ts"":""2026-02-19T12:33:32"",""price_used"":57.25,""tag"":""short"",""iv"":0.4798767070186139,""delta"":-0.29227266026526344,""gamma"":0.001129365893783682,""vega_1pct"":2.1778409001432415,""theta_day"":-9.934403785140303,""greeks_conf"":""high""}]",93.85,93.85,106.15,5306.15,9385.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,PERSISTENT26FEB5400PE,NFO:PERSISTENT26FEB5400PE,5400,-1.5489967426582456,1.5489967426582456,151.1,46.925,178.77,90,0.012989175686927484,149.15,151.1,150.125,150.125,2026-02-19T12:33:32,ask,0.4988351525906324,1.0,1,high,-0.2517026283580206,0.3357336020852375,-1.8010933987514406,100,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=27.8 | ivp=1.00 | dte=5 | spr=0.013 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
PETRONET,None,NSE:PETRONET,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":295,""tradingsymbol"":""PETRONET26FEB295CE"",""instrument_token"":32135682,""bid"":8.5,""ask"":8.75,""mid"":8.625,""ltp"":8.625,""oi"":505400.0,""volume"":121600.0,""spread_pct"":0.028985507246376812,""price_used"":8.75,""tag"":""long"",""iv"":0.24026965922164914,""delta"":0.8242409329776919,""gamma"":0.030015212528190553,""vega_1pct"":0.09264575873248111,""theta_day"":-0.25685068355939417,""greeks_conf"":""high""}]",8.75,8.75,,,16625.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,PETRONET26FEB295CE,NFO:PETRONET26FEB295CE,295,1.3597140707390334,1.3597140707390334,8.75,4.375,15.75,90,0.028985507246376812,8.5,8.75,8.625,8.625,,ask,0.24026965922164914,1.0,1,high,0.8242409329776919,0.09264575873248111,-0.25685068355939417,1900,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=32.4 | ivp=1.00 | dte=5 | spr=0.029 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,BOS_DOWN,0.11111111111109506,True,MID
PIIND,None,NSE:PIIND,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":3000,""tradingsymbol"":""PIIND26FEB3000PE"",""instrument_token"":32474626,""bid"":38.5,""ask"":39.4,""mid"":38.95,""ltp"":38.95,""oi"":117075.0,""volume"":205275.0,""spread_pct"":0.023106546854942196,""price_used"":39.4,""tag"":""long"",""iv"":0.2572295614540578,""delta"":-0.5156639039910622,""gamma"":0.00437146671779927,""vega_1pct"":1.4131953924985536,""theta_day"":-3.288184457184625,""greeks_conf"":""high""}]",39.4,39.4,,,6895.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,PIIND26FEB3000PE,NFO:PIIND26FEB3000PE,3000,-1.6053140699251744,1.6053140699251744,39.4,19.7,70.92,90,0.023106546854942196,38.5,39.4,38.95,38.95,,ask,0.2572295614540578,1.0,1,high,-0.5156639039910622,1.4131953924985536,-3.288184457184625,175,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=30.8 | ivp=1.00 | dte=5 | spr=0.023 | fallback single-leg,LIVE signal,BOS_DOWN,0.02469135802470628,True,MID
PNB,None,NSE:PNB,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":117,""tradingsymbol"":""PNB26FEB117CE"",""instrument_token"":39770114,""bid"":9.91,""ask"":10.14,""mid"":10.025,""ltp"":10.025,""oi"":664000.0,""volume"":152000.0,""spread_pct"":0.022942643391521238,""price_used"":10.14,""tag"":""long"",""iv"":0.5,""delta"":0.9251202764333881,""gamma"":0.01878109958636992,""vega_1pct"":0.021286224201582264,""theta_day"":-0.1214967870298325,""greeks_conf"":""low""}]",10.14,10.14,,,81120.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,PNB26FEB117CE,NFO:PNB26FEB117CE,117,1.1057505585267096,1.1057505585267096,10.14,5.07,18.252000000000002,90,0.022942643391521238,9.91,10.14,10.025,10.025,,ask,0.5,1.0,1,low,0.9251202764333881,0.021286224201582264,-0.1214967870298325,8000,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=29.3 | ivp=1.00 | dte=5 | spr=0.023 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
POLICYBZR,None,NSE:POLICYBZR,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1480,""tradingsymbol"":""POLICYBZR26FEB1480PE"",""instrument_token"":32780802,""bid"":19.15,""ask"":19.55,""mid"":19.35,""ltp"":19.35,""oi"":187950.0,""volume"":493850.0,""spread_pct"":0.020671834625323106,""quote_ts"":""2026-02-19T12:33:35"",""price_used"":19.55,""tag"":""long"",""iv"":0.3291187091398239,""delta"":-0.4383262982778271,""gamma"":0.006800495445549657,""vega_1pct"":0.6941674542214625,""theta_day"":-2.119736241703903,""greeks_conf"":""high""}]",19.55,19.55,,,6842.5,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,False,PE,POLICYBZR26FEB1480PE,NFO:POLICYBZR26FEB1480PE,1480,-1.0622735516564357,1.0622735516564357,19.55,9.775,35.190000000000005,90,0.020671834625323106,19.15,19.55,19.35,19.35,2026-02-19T12:33:35,ask,0.3291187091398239,1.0,1,high,-0.4383262982778271,0.6941674542214625,-2.119736241703903,350,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=16.6 | ivp=1.00 | dte=5 | spr=0.021 | watch-mode single-leg,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,NONE,0.0,True,MID
POLYCAB,None,NSE:POLYCAB,2026-02-24,BULL_CALL_SPREAD,BULL_CALL_SPREAD,"[{""side"":""BUY"",""right"":""CE"",""strike"":7800,""tradingsymbol"":""POLYCAB26FEB7800CE"",""instrument_token"":32892418,""bid"":90.45,""ask"":92.1,""mid"":91.275,""ltp"":91.275,""oi"":104125.0,""volume"":178125.0,""spread_pct"":0.018077239112571804,""quote_ts"":""2026-02-19T12:33:42"",""price_used"":92.1,""tag"":""long"",""iv"":0.19771552764153483,""delta"":0.5784465276307276,""gamma"":0.0021337770325256197,""vega_1pct"":3.627586992007114,""theta_day"":-7.730190340676552,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""CE"",""strike"":8000,""tradingsymbol"":""POLYCAB26FEB8000CE"",""instrument_token"":32892930,""bid"":23.35,""ask"":23.95,""mid"":23.65,""ltp"":23.65,""oi"":120000.0,""volume"":153500.0,""spread_pct"":0.025369978858350864,""quote_ts"":""2026-02-19T12:33:32"",""price_used"":23.35,""tag"":""short"",""iv"":0.21646297281324864,""delta"":0.21058260216968633,""gamma"":0.0014381520329626247,""vega_1pct"":2.6768031808233093,""theta_day"":-5.922888310648583,""greeks_conf"":""high""}]",68.75,68.75,7931.25,68.75,8593.75,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,POLYCAB26FEB7800CE,NFO:POLYCAB26FEB7800CE,7800,1.5065080689390338,1.5065080689390338,92.1,34.375,6413.75,90,0.018077239112571804,90.45,92.1,91.275,91.275,2026-02-19T12:33:42,ask,0.19771552764153483,1.0,1,high,0.36786392546104124,0.950783811183805,-1.8073020300279694,125,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=25.6 | ivp=1.00 | dte=5 | spr=0.018 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
POWERINDIA,None,NSE:POWERINDIA,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":23500,""tradingsymbol"":""POWERINDIA26FEB23500CE"",""instrument_token"":33092866,""bid"":250.95,""ask"":257.85,""mid"":254.4,""ltp"":254.4,""oi"":32800.0,""volume"":89900.0,""spread_pct"":0.027122641509434095,""price_used"":257.85,""tag"":""long"",""iv"":0.39147960922905806,""delta"":0.3588505693920322,""gamma"":0.0003493615273731523,""vega_1pct"":10.211064203222794,""theta_day"":-40.337881370393816,""greeks_conf"":""high""}]",257.85,257.85,,,12892.500000000002,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,POWERINDIA26FEB23500CE,NFO:POWERINDIA26FEB23500CE,23500,1.454980755848032,1.454980755848032,257.85,128.925,464.13000000000005,90,0.027122641509434095,250.95,257.85,254.4,254.4,,ask,0.39147960922905806,1.0,1,high,0.3588505693920322,10.211064203222794,-40.337881370393816,50,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=37.5 | ivp=1.00 | dte=5 | spr=0.027 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
PPLPHARMA,None,NSE:PPLPHARMA,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":150,""tradingsymbol"":""PPLPHARMA26FEB150CE"",""instrument_token"":33205250,""bid"":15.19,""ask"":15.88,""mid"":15.535,""ltp"":15.535,""oi"":288750.0,""volume"":47250.0,""spread_pct"":0.044415835210814374,""price_used"":15.88,""tag"":""long"",""iv"":0.5292519927825928,""delta"":0.9428807088021409,""gamma"":0.01106846991301132,""vega_1pct"":0.02242260774165612,""theta_day"":-0.13888046480999772,""greeks_conf"":""high""}]",15.88,15.88,,,41685.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,PPLPHARMA26FEB150CE,NFO:PPLPHARMA26FEB150CE,150,0.9769032327494546,0.9769032327494546,15.88,7.94,28.584000000000003,90,0.044415835210814374,15.19,15.88,15.535,15.535,,ask,0.5292519927825928,1.0,1,high,0.9428807088021409,0.02242260774165612,-0.13888046480999772,2625,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=12.1 | ivp=1.00 | dte=5 | spr=0.044 | fallback single-leg,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,NONE,0.0,True,MID
PREMIERENE,None,NSE:PREMIERENE,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":750,""tradingsymbol"":""PREMIERENE26FEB750PE"",""instrument_token"":40052482,""bid"":11.4,""ask"":11.8,""mid"":11.600000000000001,""ltp"":11.600000000000001,""oi"":161000.0,""volume"":303025.0,""spread_pct"":0.03448275862068968,""quote_ts"":""2026-02-19T12:33:19"",""price_used"":11.8,""tag"":""long"",""iv"":0.3596172076787949,""delta"":-0.4618504749867931,""gamma"":0.012399821830245123,""vega_1pct"":0.35365571401600804,""theta_day"":-1.1824445273338313,""greeks_conf"":""high""}]",11.8,11.8,,,6785.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,False,PE,PREMIERENE26FEB750PE,NFO:PREMIERENE26FEB750PE,750,-1.0517861377789015,1.0517861377789015,11.8,5.9,21.240000000000002,90,0.03448275862068968,11.4,11.8,11.600000000000001,11.600000000000001,2026-02-19T12:33:19,ask,0.3596172076787949,1.0,1,high,-0.4618504749867931,0.35365571401600804,-1.1824445273338313,575,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=16.0 | ivp=1.00 | dte=5 | spr=0.034 | watch-mode single-leg,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,NONE,0.0,True,MID
PRESTIGE,None,NSE:PRESTIGE,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1500,""tradingsymbol"":""PRESTIGE26FEB1500PE"",""instrument_token"":40099074,""bid"":20.35,""ask"":20.9,""mid"":20.625,""ltp"":20.625,""oi"":113850.0,""volume"":151650.0,""spread_pct"":0.02666666666666653,""price_used"":20.9,""tag"":""long"",""iv"":0.29716347337388993,""delta"":-0.48646062802537293,""gamma"":0.007552670780514539,""vega_1pct"":0.7083105966319035,""theta_day"":-1.931255136920904,""greeks_conf"":""high""}]",20.9,20.9,,,9405.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,PRESTIGE26FEB1500PE,NFO:PRESTIGE26FEB1500PE,1500,-1.393406983817464,1.393406983817464,20.9,10.45,37.62,90,0.02666666666666653,20.35,20.9,20.625,20.625,,ask,0.29716347337388993,1.0,1,high,-0.48646062802537293,0.7083105966319035,-1.931255136920904,450,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=19.5 | ivp=1.00 | dte=5 | spr=0.027 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
RBLBANK,None,NSE:RBLBANK,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":330,""tradingsymbol"":""RBLBANK26FEB330CE"",""instrument_token"":33409026,""bid"":9.0,""ask"":9.2,""mid"":9.1,""ltp"":9.1,""oi"":1225550.0,""volume"":11423650.0,""spread_pct"":0.0219780219780219,""price_used"":9.2,""tag"":""long"",""iv"":0.31480882888412476,""delta"":0.7150618726851752,""gamma"":0.027046497006251204,""vega_1pct"":0.135342137874587,""theta_day"":-0.4539562403838374,""greeks_conf"":""high""}]",9.2,9.2,,,29209.999999999996,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,RBLBANK26FEB330CE,NFO:RBLBANK26FEB330CE,330,2.111785986509989,2.111785986509989,9.2,4.6,16.56,90,0.0219780219780219,9.0,9.2,9.1,9.1,,ask,0.31480882888412476,1.0,1,high,0.7150618726851752,0.135342137874587,-0.4539562403838374,3175,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=57.8 | ivp=1.00 | dte=5 | spr=0.022 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
SAMMAANCAP,None,NSE:SAMMAANCAP,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":140,""tradingsymbol"":""SAMMAANCAP26FEB140CE"",""instrument_token"":33947394,""bid"":10.6,""ask"":11.0,""mid"":10.8,""ltp"":10.8,""oi"":4742900.0,""volume"":713800.0,""spread_pct"":0.03703703703703707,""price_used"":11.0,""tag"":""long"",""iv"":0.45669646530151375,""delta"":0.9132321884955941,""gamma"":0.01942711157035596,""vega_1pct"":0.02814579369160873,""theta_day"":-0.14626746337315147,""greeks_conf"":""high""}]",11.0,11.0,,,47300.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,SAMMAANCAP26FEB140CE,NFO:SAMMAANCAP26FEB140CE,140,1.973324949650359,1.973324949650359,11.0,5.5,19.8,90,0.03703703703703707,10.6,11.0,10.8,10.8,,ask,0.45669646530151375,1.0,1,high,0.9132321884955941,0.02814579369160873,-0.14626746337315147,4300,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=50.4 | ivp=1.00 | dte=5 | spr=0.037 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
SBICARD,None,NSE:SBICARD,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":760,""tradingsymbol"":""SBICARD26FEB760CE"",""instrument_token"":34043650,""bid"":19.1,""ask"":19.5,""mid"":19.3,""ltp"":19.3,""oi"":272000.0,""volume"":56800.0,""spread_pct"":0.020725388601036194,""price_used"":19.5,""tag"":""long"",""iv"":0.5,""delta"":0.7242870510844411,""gamma"":0.007183070961686568,""vega_1pct"":0.31078910657161773,""theta_day"":-1.6047492478853826,""greeks_conf"":""low""}]",19.5,19.5,,,15600.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,SBICARD26FEB760CE,NFO:SBICARD26FEB760CE,760,1.1664064812787724,1.1664064812787724,19.5,9.75,35.1,90,0.020725388601036194,19.1,19.5,19.3,19.3,,ask,0.5,1.0,1,low,0.7242870510844411,0.31078910657161773,-1.6047492478853826,800,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=18.4 | ivp=1.00 | dte=5 | spr=0.021 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
SBILIFE,None,NSE:SBILIFE,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":2040,""tradingsymbol"":""SBILIFE26FEB2040CE"",""instrument_token"":34151426,""bid"":12.0,""ask"":12.4,""mid"":12.2,""ltp"":12.2,""oi"":1249125.0,""volume"":262875.0,""spread_pct"":0.03278688524590167,""quote_ts"":""2026-02-19T12:33:54"",""price_used"":12.4,""tag"":""long"",""iv"":0.08725026157236096,""delta"":0.6268317261861979,""gamma"":0.01791201347986626,""vega_1pct"":0.9172051636828097,""theta_day"":-0.9898759931118983,""greeks_conf"":""high""}]",12.4,12.4,,,4650.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,SBILIFE26FEB2040CE,NFO:SBILIFE26FEB2040CE,2040,0.9929024152543767,0.9929024152543767,12.4,6.2,22.32,90,0.03278688524590167,12.0,12.4,12.2,12.2,2026-02-19T12:33:54,ask,0.08725026157236096,1.0,1,high,0.6268317261861979,0.9172051636828097,-0.9898759931118983,375,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=12.9 | ivp=1.00 | dte=5 | spr=0.033 | watch-mode single-leg,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,NONE,0.0,True,MID
SHREECEM,None,NSE:SHREECEM,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":28000,""tradingsymbol"":""SHREECEM26FEB28000CE"",""instrument_token"":34632706,""bid"":33.55,""ask"":35.2,""mid"":34.375,""ltp"":34.375,""oi"":23150.0,""volume"":68850.0,""spread_pct"":0.04800000000000017,""price_used"":35.2,""tag"":""long"",""iv"":0.29213433247679477,""delta"":0.08283377532209146,""gamma"":0.0001654822542184299,""vega_1pct"":4.818315163472948,""theta_day"":-14.097275557339852,""greeks_conf"":""high""}]",35.2,35.2,,,880.0000000000001,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,SHREECEM26FEB28000CE,NFO:SHREECEM26FEB28000CE,28000,1.402242426916542,1.402242426916542,35.2,17.6,63.36000000000001,90,0.04800000000000017,33.55,35.2,34.375,34.375,,ask,0.29213433247679477,1.0,1,high,0.08283377532209146,4.818315163472948,-14.097275557339852,25,1,2,1,True,1.0,NEUTRAL,0.3125,False,adx=34.7 | ivp=1.00 | dte=5 | spr=0.048 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
SOLARINDS,None,NSE:SOLARINDS,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":13500,""tradingsymbol"":""SOLARINDS26FEB13500CE"",""instrument_token"":34924290,""bid"":130.4,""ask"":134.1,""mid"":132.25,""ltp"":132.25,""oi"":49650.0,""volume"":72150.0,""spread_pct"":0.02797731568998101,""price_used"":134.1,""tag"":""long"",""iv"":0.26881163568717237,""delta"":0.4288113389005426,""gamma"":0.0009196540452891199,""vega_1pct"":6.234044576975419,""theta_day"":-17.281217130501926,""greeks_conf"":""high""}]",134.1,134.1,,,6705.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,SOLARINDS26FEB13500CE,NFO:SOLARINDS26FEB13500CE,13500,1.518288989565623,1.518288989565623,134.1,67.05,241.38,90,0.02797731568998101,130.4,134.1,132.25,132.25,,ask,0.26881163568717237,1.0,1,high,0.4288113389005426,6.234044576975419,-17.281217130501926,50,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=26.2 | ivp=1.00 | dte=5 | spr=0.028 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
SONACOMS,None,NSE:SONACOMS,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":530,""tradingsymbol"":""SONACOMS26FEB530CE"",""instrument_token"":35040258,""bid"":8.4,""ask"":8.6,""mid"":8.5,""ltp"":8.5,""oi"":363825.0,""volume"":496125.0,""spread_pct"":0.0235294117647058,""price_used"":8.6,""tag"":""long"",""iv"":0.264273636964798,""delta"":0.5881714731550628,""gamma"":0.023321918297116075,""vega_1pct"":0.24571701391925255,""theta_day"":-0.6840110564174492,""greeks_conf"":""high""}]",8.6,8.6,,,10535.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,SONACOMS26FEB530CE,NFO:SONACOMS26FEB530CE,530,1.436808540691684,1.436808540691684,8.6,4.3,15.48,90,0.0235294117647058,8.4,8.6,8.5,8.5,,ask,0.264273636964798,1.0,1,high,0.5881714731550628,0.24571701391925255,-0.6840110564174492,1225,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=21.9 | ivp=1.00 | dte=5 | spr=0.024 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
SRF,None,NSE:SRF,2026-02-24,BEAR_PUT_SPREAD,BEAR_PUT_SPREAD,"[{""side"":""BUY"",""right"":""PE"",""strike"":2680,""tradingsymbol"":""SRF26FEB2680PE"",""instrument_token"":40824578,""bid"":26.85,""ask"":27.6,""mid"":27.225,""ltp"":27.225,""oi"":38000.0,""volume"":317600.0,""spread_pct"":0.027548209366391182,""quote_ts"":""2026-02-19T12:34:03"",""price_used"":27.6,""tag"":""long"",""iv"":0.24922465926170345,""delta"":-0.4481350802349594,""gamma"":0.004986498954523007,""vega_1pct"":1.2590746104810528,""theta_day"":-2.860668264782541,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""PE"",""strike"":2640,""tradingsymbol"":""SRF26FEB2640PE"",""instrument_token"":40823554,""bid"":14.25,""ask"":14.6,""mid"":14.425,""ltp"":14.425,""oi"":23000.0,""volume"":188800.0,""spread_pct"":0.02426343154246098,""quote_ts"":""2026-02-19T12:33:35"",""price_used"":14.25,""tag"":""short"",""iv"":0.26543950358343116,""delta"":-0.27341863810266087,""gamma"":0.003938081820382215,""vega_1pct"":1.059046464361183,""theta_day"":-2.6209397405230184,""greeks_conf"":""high""}]",13.350000000000001,13.350000000000001,26.65,2666.65,2670.0000000000005,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,SRF26FEB2680PE,NFO:SRF26FEB2680PE,2680,-1.9402420103969173,1.9402420103969173,27.6,6.675000000000001,34.67,90,0.027548209366391182,26.85,27.6,27.225,27.225,2026-02-19T12:34:03,ask,0.24922465926170345,1.0,1,high,-0.17471644213229853,0.20002814611986985,-0.23972852425952285,200,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=48.7 | ivp=1.00 | dte=5 | spr=0.028 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
